GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,,SeriesFirstDown,,NextScore,Description,TeamWin,,,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsMeasurement,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards
2024120107,12/1/2024,4,0,11,TB,CAR,1,10,43,,0,,0,(:11) (SHOTGUN) 6-B.MAYFIELD PASS SHORT LEFT TO 17-S.SHEPARD TO CAR 38 FOR 5 YARDS (26-C.SMITH-WADE).,0,,,2024,5,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,0,,57,OPP,0,,0,,0
2024120103,12/1/2024,1,4,42,ARI,MIN,0,0,35,,1,,0,96-J.ROMO KICKS 66 YARDS FROM MIN 35 TO ARI -1. 4-G.DORTCH TO ARI 25 FOR 26 YARDS (26-TH.JACKSON; 32-T.CHANDLER).,0,,,2024,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,65,OPP,0,,0,,0
2024120103,12/1/2024,1,4,44,MIN,ARI,4,9,26,,0,,0,"(4:44) 96-J.ROMO 44 YARD FIELD GOAL IS GOOD, CENTER-47-J.MCQUAIDE, HOLDER-17-R.WRIGHT.",0,,,2024,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,74,OPP,0,,0,,0
2024120103,12/1/2024,1,6,4,MIN,ARI,2,10,27,,0,,0,(6:04) (SHOTGUN) 33-A.JONES RIGHT TACKLE TO ARI 19 FOR 8 YARDS (23-S.MURPHY-BUNTING).,0,,,2024,8,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,RIGHT TACKLE,73,OPP,0,,0,,0
2024120103,12/1/2024,1,6,9,MIN,ARI,1,10,27,,0,,0,(6:09) (SHOTGUN) 14-S.DARNOLD PASS INCOMPLETE DEEP RIGHT TO 3-J.ADDISON.,0,,,2024,0,SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,0,,73,OPP,0,,0,,0
2024120105,12/1/2024,2,7,57,NYJ,SEA,2,7,9,,0,,0,(7:57) (SHOTGUN) 8-A.RODGERS PASS INCOMPLETE SHORT RIGHT TO 5-G.WILSON.,0,,,2024,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,0,,91,OPP,0,,0,,0
2024120105,12/1/2024,2,8,35,NYJ,SEA,1,10,12,,0,,0,(8:35) 20-B.HALL LEFT END PUSHED OB AT SEA 9 FOR 3 YARDS (13-E.JONES).,0,,,2024,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,LEFT END,88,OPP,0,,0,,0
2024120105,12/1/2024,2,10,53,NYJ,SEA,0,0,35,,1,,0,"5-J.MYERS KICKS 64 YARDS FROM SEA 35 TO NYJ 1. 34-K.NWANGWU FOR 99 YARDS, TOUCHDOWN.",0,,,2024,0,UNDER CENTER,KICK OFF,0,0,0,1,,0,0,0,,0,0,0,0,0,0,,65,OPP,0,,0,,0
2024120105,12/1/2024,2,12,25,SEA,NYJ,3,1,20,,1,,0,(12:25) 26-Z.CHARBONNET UP THE MIDDLE TO NYJ 13 FOR 7 YARDS (44-J.SHERWOOD).,0,,,2024,7,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,CENTER,80,OPP,0,,0,,0
2024120105,12/1/2024,2,13,3,SEA,NYJ,2,3,22,,0,,0,"(13:03) (NO HUDDLE, SHOTGUN) 9-K.WALKER RIGHT GUARD TO NYJ 20 FOR 2 YARDS (72-M.CLEMONS).",0,,,2024,2,NO HUDDLE SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,RIGHT GUARD,78,OPP,0,,0,,0
2024120105,12/1/2024,2,13,31,SEA,NYJ,1,10,29,,0,,0,(13:31) 9-K.WALKER RIGHT TACKLE TO NYJ 22 FOR 7 YARDS (23-I.OLIVER).,0,,,2024,7,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,RIGHT TACKLE,71,OPP,0,,0,,0
2024120105,12/1/2024,1,1,47,SEA,NYJ,0,0,35,,1,,0,"18-A.CARLSON KICKS 64 YARDS FROM NYJ 35 TO SEA 1. 1-L.SHENAULT MUFFS CATCH, AND RECOVERS AT SEA 12.",0,,,2024,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,65,OPP,0,,0,,0
2024120105,12/1/2024,1,1,47,NYJ,SEA,0,0,2,,1,,0,TWO-POINT CONVERSION ATTEMPT. 20-B.HALL RUSHES LEFT GUARD. ATTEMPT SUCCEEDS.,0,,,2024,0,UNDER CENTER,TWO-POINT CONVERSION,0,0,0,0,,0,0,0,,0,0,0,0,1,1,,98,OPP,0,,0,,0
2024120105,12/1/2024,1,1,50,NYJ,SEA,1,4,4,,1,,0,"(1:50) (SHOTGUN) 8-A.RODGERS PASS SHORT MIDDLE TO 32-I.DAVIS FOR 4 YARDS, TOUCHDOWN.",0,,,2024,4,SHOTGUN,PASS,0,1,0,1,SHORT MIDDLE,0,0,0,,0,0,0,0,0,0,,96,OPP,0,,0,,0
2024120104,12/1/2024,4,7,21,NE,IND,2,8,0,,0,,0,"(7:21) 38-R.STEVENSON LEFT TACKLE TO NE 47 FOR -3 YARDS (96-T.BRYAN, 41-G.STUARD).",0,,,2024,-3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,LEFT TACKLE,100,OPP,0,,0,,0
2024120104,12/1/2024,4,8,43,IND,NE,0,0,35,,1,,0,13-J.SLYE KICKS 56 YARDS FROM NE 35 TO IND 9. 27-T.SERMON TO IND 32 FOR 23 YARDS (27-M.DIAL; 21-J.HAWKINS).,0,,,2024,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,65,OPP,0,,0,,0
2024120104,12/1/2024,4,8,48,NE,IND,2,10,11,,1,,0,"(8:48) (SHOTGUN) 4-A.GIBSON LEFT GUARD FOR 11 YARDS, TOUCHDOWN.",0,,,2024,11,SHOTGUN,RUSH,1,0,0,1,,0,0,0,,0,0,0,0,0,0,LEFT GUARD,89,OPP,0,,0,,0
2024120104,12/1/2024,4,8,56,NE,IND,2,5,6,,0,,0,"(8:56) (SHOTGUN) 10-D.MAYE PASS SHORT RIGHT TO 84-K.BOURNE FOR 6 YARDS, TOUCHDOWN NULLIFIED BY PENALTY. PENALTY ON NE-3-D.DOUGLAS, ILLEGAL SHIFT, 5 YARDS, ENFORCED AT IND 6 - NO PLAY.",0,,,2024,6,SHOTGUN,PASS,0,1,0,1,SHORT RIGHT,0,0,0,,0,0,0,1,0,0,,94,OPP,1,NE,1,ILLEGAL SHIFT,5
2024120104,12/1/2024,4,9,39,NE,IND,1,10,11,,0,,0,(9:39) 38-R.STEVENSON UP THE MIDDLE TO IND 6 FOR 5 YARDS (99-D.BUCKNER; 51-K.PAYE).,0,,,2024,5,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,CENTER,89,OPP,0,,0,,0
2024120104,12/1/2024,4,10,18,NE,IND,3,3,18,,1,,0,(10:18) (SHOTGUN) 10-D.MAYE PASS SHORT RIGHT TO 81-A.HOOPER PUSHED OB AT IND 11 FOR 7 YARDS (33-S.WOMACK).,0,,,2024,7,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,0,,82,OPP,0,,0,,0
2024120104,12/1/2024,4,12,26,NE,IND,2,10,43,,1,,0,(12:26) (SHOTGUN) 10-D.MAYE PASS SHORT MIDDLE TO 84-K.BOURNE TO IND 25 FOR 18 YARDS (20-N.CROSS).,0,,,2024,18,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,0,,57,OPP,0,,0,,0
2024120104,12/1/2024,3,0,53,NE,IND,0,0,0,,1,,0,TIMEOUT AT 00:53.,0,,,2024,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,100,OPP,0,,0,,0
2024120104,12/1/2024,3,1,1,NE,IND,2,3,7,,1,,0,(1:01) (SHOTGUN) 10-D.MAYE PASS SHORT MIDDLE INTENDED FOR 85-H.HENRY INTERCEPTED BY 32-J.BLACKMON (44-Z.FRANKLIN) AT IND 0. 32-J.BLACKMON TO IND 17 FOR 17 YARDS (75-D.JACOBS).,0,,,2024,17,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,1,0,0,0,0,,93,OPP,0,,0,,0
2024120104,12/1/2024,3,1,47,NE,IND,3,1,15,,0,,0,"(1:47) 62-S.SOW REPORTED IN AS ELIGIBLE.  10-D.MAYE SACKED AT IND 15 FOR 0 YARDS (41-G.STUARD). NEW ENGLAND CHALLENGED THE SHORT OF THE LINE TO GAIN RULING, AND THE PLAY WAS REVERSED. 62-S.SOW REPORTED IN AS ELIGIBLE.  10-D.MAYE SCRAMBLES RIGHT END TO IND 14 FOR 1 YARD (41-G.STUARD).",0,,,2024,0,UNDER CENTER,SACK,0,0,0,0,,1,1,1,,0,0,0,0,0,0,,85,OPP,0,,0,,0
2024120104,12/1/2024,3,2,22,NE,IND,2,3,17,,0,,0,(2:22) 38-R.STEVENSON LEFT GUARD TO IND 15 FOR 2 YARDS (94-T.LEWIS).,0,,,2024,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,LEFT GUARD,83,OPP,0,,0,,0
2024120104,12/1/2024,3,2,58,NE,IND,1,10,24,,0,,0,(2:58) (SHOTGUN) 10-D.MAYE SCRAMBLES RIGHT GUARD TO IND 17 FOR 7 YARDS (45-E.SPEED).,0,,,2024,7,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,0,,76,OPP,0,,0,,0
2024120104,12/1/2024,3,3,34,NE,IND,3,6,36,,1,,0,(3:34) (SHOTGUN) 10-D.MAYE PASS SHORT RIGHT TO 85-H.HENRY TO IND 24 FOR 12 YARDS (20-N.CROSS).,0,,,2024,12,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,0,,64,OPP,0,,0,,0
2024120104,12/1/2024,3,7,29,IND,NE,4,6,7,,0,,0,"(7:29) 7-M.GAY 25 YARD FIELD GOAL IS GOOD, CENTER-46-L.RHODES, HOLDER-8-R.SANCHEZ.",0,,,2024,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,93,OPP,0,,0,,0
2024120104,12/1/2024,3,7,34,IND,NE,3,6,7,,0,,0,(7:34) (SHOTGUN) 5-A.RICHARDSON PASS INCOMPLETE SHORT LEFT TO 10-A.MITCHELL (25-M.JONES).,0,,,2024,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,0,,93,OPP,0,,0,,0
2024120104,12/1/2024,3,8,59,IND,NE,1,10,11,,0,,0,"(8:59) (NO HUDDLE, SHOTGUN) 28-J.TAYLOR UP THE MIDDLE TO NE 7 FOR 4 YARDS (55-Y.NGAKOUE, 5-J.PEPPERS). FUMBLES (5-J.PEPPERS), AND RECOVERS AT NE 7.",0,,,2024,4,NO HUDDLE SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,1,0,0,0,CENTER,89,OPP,0,,0,,0
2024120104,12/1/2024,3,11,51,IND,NE,1,10,46,,1,,0,(11:51) (SHOTGUN) 5-A.RICHARDSON SCRAMBLES LEFT TACKLE TO NE 35 FOR 11 YARDS (53-C.ELLISS).,0,,,2024,11,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,0,,54,OPP,0,,0,,0
2024120104,12/1/2024,3,12,32,IND,NE,3,1,49,,1,,0,"(12:32) (NO HUDDLE, SHOTGUN) 28-J.TAYLOR UP THE MIDDLE TO NE 46 FOR 3 YARDS (33-A.JENNINGS, 92-D.GODCHAUX).",0,,,2024,3,NO HUDDLE SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,CENTER,51,OPP,0,,0,,0
2024120104,12/1/2024,3,15,0,IND,NE,0,0,35,,1,,0,13-J.SLYE KICKS 65 YARDS FROM NE 35 TO IND 0. 31-T.GOODSON TO IND 25 FOR 25 YARDS (48-J.TAVAI).,0,,,2024,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,65,OPP,0,,0,,0
2024120104,12/1/2024,2,0,0,IND,NE,0,0,0,,1,,0,END QUARTER 2,0,,,2024,0,,,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,100,OPP,0,,0,,0
2024120104,12/1/2024,2,0,20,NE,IND,4,6,7,,0,,0,"(:20) 13-J.SLYE 25 YARD FIELD GOAL IS NO GOOD, WIDE LEFT, CENTER-49-J.CARDONA, HOLDER-17-B.BARINGER.",0,,,2024,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,93,OPP,0,,0,,0
2024120104,12/1/2024,2,0,27,NE,IND,3,3,4,,0,,0,"(:27) (SHOTGUN) 10-D.MAYE SACKED AT IND 7 FOR -3 YARDS (44-Z.FRANKLIN). PENALTY ON NE-59-V.LOWE, OFFENSIVE HOLDING, DECLINED.",0,,,2024,-3,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,1,0,0,,96,OPP,0,NE,0,OFFENSIVE HOLDING,0
2024120104,12/1/2024,2,0,27,NE,IND,0,0,0,,1,,0,TIMEOUT #1 BY IND AT 00:27.,0,,,2024,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,100,OPP,0,,0,,0
2024120104,12/1/2024,2,0,27,NE,IND,0,0,0,,1,,0,TIMEOUT #3 BY NE AT 00:27.,0,,,2024,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,100,OPP,0,,0,,0
2024120104,12/1/2024,2,0,30,NE,IND,2,9,10,,0,,0,(:30) (SHOTGUN) 38-R.STEVENSON UP THE MIDDLE TO IND 4 FOR 6 YARDS (44-Z.FRANKLIN).,0,,,2024,6,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,CENTER,90,OPP,0,,0,,0
2024120104,12/1/2024,2,0,30,NE,IND,0,0,0,,1,,0,TIMEOUT #2 BY NE AT 00:30.,0,,,2024,0,UNDER CENTER,TIMEOUT,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,100,OPP,0,,0,,0
2024120104,12/1/2024,2,0,41,NE,IND,1,10,11,,0,,0,(:41) (SHOTGUN) 38-R.STEVENSON RIGHT TACKLE TO IND 10 FOR 1 YARD (54-D.ODEYINGBO).,0,,,2024,1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,RIGHT TACKLE,89,OPP,0,,0,,0
2024120104,12/1/2024,2,0,50,NE,IND,2,19,40,,1,,0,(:50) (SHOTGUN) 10-D.MAYE PASS SHORT RIGHT TO 9-K.BOUTTE TO IND 11 FOR 29 YARDS (44-Z.FRANKLIN).,0,,,2024,29,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,0,,60,OPP,0,,0,,0
2024120104,12/1/2024,2,1,16,NE,IND,1,10,31,,0,,0,(1:16) (SHOTGUN) 10-D.MAYE PASS SHORT MIDDLE TO 38-R.STEVENSON TO IND 30 FOR 1 YARD (20-N.CROSS).,0,,,2024,1,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,0,,69,OPP,0,,0,,0
2024120104,12/1/2024,2,4,7,NE,IND,2,7,16,,1,,0,"(4:07) (SHOTGUN) 10-D.MAYE PASS SHORT LEFT TO 81-A.HOOPER FOR 16 YARDS, TOUCHDOWN.",0,,,2024,16,SHOTGUN,PASS,0,1,0,1,SHORT LEFT,0,0,0,,0,0,0,0,0,0,,84,OPP,0,,0,,0
2024120104,12/1/2024,2,4,42,NE,IND,1,10,19,,0,,0,(4:42) (SHOTGUN) 10-D.MAYE PASS SHORT LEFT TO 3-D.DOUGLAS TO IND 16 FOR 3 YARDS (40-J.JONES).,0,,,2024,3,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,0,,81,OPP,0,,0,,0
2024120104,12/1/2024,2,9,23,IND,NE,3,2,7,,1,,0,"(9:23) (NO HUDDLE, SHOTGUN) 28-J.TAYLOR UP THE MIDDLE TO NE 3 FOR 4 YARDS (23-K.DUGGER; 5-J.PEPPERS).",0,,,2024,4,NO HUDDLE SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,CENTER,93,OPP,0,,0,,0
2024120104,12/1/2024,2,9,58,IND,NE,2,12,17,,0,,0,(9:58) (SHOTGUN) 5-A.RICHARDSON PASS SHORT LEFT TO 11-M.PITTMAN TO NE 7 FOR 10 YARDS (98-J.PHARMS).,0,,,2024,10,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,0,,83,OPP,0,,0,,0
2024120104,12/1/2024,2,10,36,IND,NE,1,10,15,,0,,0,(10:36) (SHOTGUN) 28-J.TAYLOR LEFT END PUSHED OB AT NE 17 FOR -2 YARDS (23-K.DUGGER).,0,,,2024,-2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,LEFT END,85,OPP,0,,0,,0
2024120104,12/1/2024,2,10,43,IND,NE,2,6,44,,0,,0,"(10:43) (SHOTGUN) 5-A.RICHARDSON PASS INCOMPLETE DEEP RIGHT TO 11-M.PITTMAN. PENALTY ON NE-48-J.TAVAI, DEFENSIVE PASS INTERFERENCE, 29 YARDS, ENFORCED AT NE 44 - NO PLAY.",0,,,2024,0,SHOTGUN,PASS,0,1,1,0,DEEP RIGHT,0,0,0,,0,0,0,1,0,0,,56,OPP,1,NE,1,DEFENSIVE PASS INTERFERENCE,29
2024120104,12/1/2024,2,11,23,IND,NE,1,10,48,,0,,0,(11:23) (SHOTGUN) 28-J.TAYLOR RIGHT GUARD TO NE 44 FOR 4 YARDS (33-A.JENNINGS).,0,,,2024,4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,RIGHT GUARD,52,OPP,0,,0,,0
2024120104,12/1/2024,2,12,49,IND,NE,0,0,35,,1,,0,"13-J.SLYE KICKS 65 YARDS FROM NE 35 TO END ZONE, TOUCHBACK TO THE IND 30.",0,,,2024,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,65,OPP,0,,0,,0
2024120104,12/1/2024,2,12,49,NE,IND,0,0,0,,1,,0,TIMEOUT AT 12:49.,0,,,2024,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,100,OPP,0,,0,,0
2024120104,12/1/2024,2,12,54,NE,IND,4,4,36,,0,,0,"(12:54) 13-J.SLYE 54 YARD FIELD GOAL IS GOOD, CENTER-49-J.CARDONA, HOLDER-17-B.BARINGER.",0,,,2024,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,64,OPP,0,,0,,0
2024120104,12/1/2024,2,13,37,NE,IND,3,1,33,,0,,0,(13:37) 38-R.STEVENSON RIGHT END TO IND 36 FOR -3 YARDS (45-E.SPEED).,0,,,2024,-3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,RIGHT END,67,OPP,0,,0,,0
2024120104,12/1/2024,2,14,25,NE,IND,2,9,41,,0,,0,"(14:25) (SHOTGUN) 10-D.MAYE PASS SHORT LEFT TO 81-A.HOOPER TO IND 33 FOR 8 YARDS (44-Z.FRANKLIN). FUMBLES (44-Z.FRANKLIN), AND RECOVERS AT IND 33.",0,,,2024,8,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,1,0,0,0,,59,OPP,0,,0,,0
2024120104,12/1/2024,2,15,0,NE,IND,1,10,42,,0,,0,(15:00) 62-S.SOW REPORTED IN AS ELIGIBLE.  38-R.STEVENSON UP THE MIDDLE TO IND 41 FOR 1 YARD (99-D.BUCKNER; 90-G.STEWART).,0,,,2024,1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,CENTER,58,OPP,0,,0,,0
2024120104,12/1/2024,1,0,43,IND,NE,0,0,35,,1,,0,"13-J.SLYE KICKS 65 YARDS FROM NE 35 TO END ZONE, TOUCHBACK TO THE IND 30.",0,,,2024,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,65,OPP,0,,0,,0
2024120104,12/1/2024,1,0,43,NE,IND,0,0,0,,1,,0,TIMEOUT AT 00:43.,0,,,2024,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,100,OPP,0,,0,,0
2024120104,12/1/2024,1,0,46,NE,IND,4,13,13,,0,,0,"(:46) 13-J.SLYE 31 YARD FIELD GOAL IS GOOD, CENTER-49-J.CARDONA, HOLDER-17-B.BARINGER.",0,,,2024,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,87,OPP,0,,0,,0
2024120104,12/1/2024,1,0,52,NE,IND,3,13,13,,0,,0,(:52) (SHOTGUN) 10-D.MAYE PASS INCOMPLETE SHORT RIGHT TO 9-K.BOUTTE.,0,,,2024,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,0,,87,OPP,0,,0,,0
2024120104,12/1/2024,1,1,36,NE,IND,2,17,17,,0,,0,(1:36) (SHOTGUN) 10-D.MAYE PASS SHORT RIGHT TO 3-D.DOUGLAS TO IND 13 FOR 4 YARDS (44-Z.FRANKLIN).,0,,,2024,4,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,0,,83,OPP,0,,0,,0
2024120104,12/1/2024,1,2,11,NE,IND,1,22,22,,0,,0,(2:11) 38-R.STEVENSON LEFT GUARD TO IND 17 FOR 5 YARDS (45-E.SPEED).,0,,,2024,5,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,LEFT GUARD,78,OPP,0,,0,,0
2024120104,12/1/2024,1,2,32,NE,IND,1,12,12,,0,,0,"(2:32) (SHOTGUN) 10-D.MAYE PASS SHORT RIGHT TO 81-A.HOOPER TO IND 12 FOR NO GAIN (20-N.CROSS). PENALTY ON NE-64-L.ROBINSON, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT IND 12 - NO PLAY.",0,,,2024,0,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,1,0,0,,88,OPP,1,NE,1,OFFENSIVE HOLDING,10
2024120104,12/1/2024,1,2,36,NE,IND,1,2,2,,0,,0,"(2:36) (SHOTGUN) 62-S.SOW AND 74-M.JORDAN REPORTED IN AS ELIGIBLE. DIRECT SNAP TO 38-R.STEVENSON.  38-R.STEVENSON RIGHT END FOR 2 YARDS, TOUCHDOWN NULLIFIED BY PENALTY. PENALTY ON NE-71-M.ONWENU, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT IND 2 - NO PLAY.",0,,,2024,0,SHOTGUN,NO PLAY,0,0,0,1,,0,0,0,,0,0,0,1,0,0,,98,OPP,1,NE,1,OFFENSIVE HOLDING,10
2024120104,12/1/2024,1,5,2,IND,NE,0,0,15,,1,,0,"7-M.GAY EXTRA POINT IS GOOD, CENTER-46-L.RHODES, HOLDER-8-R.SANCHEZ.",0,,,2024,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,85,OPP,0,,0,,0
2024120104,12/1/2024,1,5,7,IND,NE,1,7,7,,1,,0,"(5:07) (SHOTGUN) 5-A.RICHARDSON PASS SHORT RIGHT TO 28-J.TAYLOR FOR 7 YARDS, TOUCHDOWN [53-C.ELLISS].",0,,,2024,7,SHOTGUN,PASS,0,1,0,1,SHORT RIGHT,0,0,0,,0,0,0,0,0,0,,93,OPP,0,,0,,0
2024120104,12/1/2024,1,6,43,IND,NE,1,10,22,,0,,0,"(6:43) (NO HUDDLE, SHOTGUN) 28-J.TAYLOR UP THE MIDDLE TO NE 18 FOR 4 YARDS (95-D.EKUALE, 92-D.GODCHAUX).",0,,,2024,4,NO HUDDLE SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,CENTER,78,OPP,0,,0,,0
2024120104,12/1/2024,1,7,13,IND,NE,1,10,44,,1,,0,(7:13) (SHOTGUN) 5-A.RICHARDSON PASS DEEP RIGHT TO 85-A.OGLETREE PUSHED OB AT NE 22 FOR 22 YARDS (0-C.GONZALEZ).,0,,,2024,22,SHOTGUN,PASS,0,1,0,0,DEEP RIGHT,0,0,0,,0,0,0,0,0,0,,56,OPP,0,,0,,0
2024120104,12/1/2024,1,9,12,IND,NE,0,0,35,,1,,0,13-J.SLYE KICKS 60 YARDS FROM NE 35 TO IND 5. 31-T.GOODSON TO IND 29 FOR 24 YARDS (24-D.PETTUS).,0,,,2024,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,65,OPP,0,,0,,0
2024120104,12/1/2024,1,11,54,NE,IND,2,4,21,,1,,0,(11:54) (SHOTGUN) 10-D.MAYE PASS SHORT MIDDLE TO 85-H.HENRY TO IND 7 FOR 14 YARDS (32-J.BLACKMON).,0,,,2024,14,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,0,,79,OPP,0,,0,,0
2024120104,12/1/2024,1,12,30,NE,IND,1,10,27,,0,,0,(12:30) (SHOTGUN) 4-A.GIBSON RIGHT TACKLE TO IND 21 FOR 6 YARDS (44-Z.FRANKLIN).,0,,,2024,6,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,RIGHT TACKLE,73,OPP,0,,0,,0
2024120104,12/1/2024,1,13,5,NE,IND,3,7,36,,1,,0,(13:05) (SHOTGUN) 10-D.MAYE PASS SHORT RIGHT TO 85-H.HENRY TO IND 27 FOR 9 YARDS (20-N.CROSS).,0,,,2024,9,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,0,,64,OPP,0,,0,,0
2024120104,12/1/2024,1,13,45,NE,IND,2,10,39,,0,,0,(13:45) 38-R.STEVENSON RIGHT END TO IND 36 FOR 3 YARDS (51-K.PAYE; 20-N.CROSS).,0,,,2024,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,RIGHT END,61,OPP,0,,0,,0
2024120104,12/1/2024,1,15,0,NE,IND,0,0,35,,1,,0,7-M.GAY KICKS 67 YARDS FROM IND 35 TO NE -2. 4-A.GIBSON PUSHED OB AT NE 24 FOR 26 YARDS (35-C.LAMMONS).,0,,,2024,0,UNDER CENTER,KICK OFF,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,65,OPP,0,,0,,0
2024120103,12/1/2024,4,0,0,MIN,ARI,0,0,0,,1,,0,END GAME,0,,,2024,0,UNDER CENTER,,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,100,OPP,0,,0,,0
